Вулиця;Кількість недобудов на вулиці;№ буд.;Рік;Кількість недобудов за рік;Матеріали;Рейтинг матеріалів;Кількість поверхів;Висота стелі;Стан
просп. Перемоги;2;112;2014;5;цегла,утеплювач;2.70;21;2.63;Зданий
просп. Перемоги;2;113;1965;0;шлакоблок,цегла сілікатна;2.50;18;2.58;Зданий
просп. Перемоги;2;114;1973;0;цегла сілікатна;1.50;19;2.72;Зданий
просп. Перемоги;2;115;1978;0;монолітно-каркасний,утеплювач;2.00;4;2.88;Зданий
просп. Перемоги;2;115-А;2021;4;монолітно-каркасний,цегла;3.30;25;3;Невдала будівля
просп. Перемоги;2;115А;1963;0;утеплювач,цегла сілікатна;2.20;6;2.54;Зданий
просп. Перемоги;2;116;1978;0;з/б панель;1.70;10;2.95;Зданий
просп. Перемоги;2;116А;2014;5;вентильований фасад,газоблок;2.30;3;2.67;Зданий
просп. Перемоги;2;117;1990;0;вентильований фасад,цегла сілікатна;2.40;1;2.96;Зданий
просп. Перемоги;2;117А;2000;0;з/б панель;1.70;15;2.67;Зданий
просп. Перемоги;2;118;2003;1;утеплювач,к/б панель;2.40;3;2.45;Зданий
просп. Перемоги;2;119;1999;0;з/б панель;1.70;16;3.1;Зданий
просп. Перемоги;2;11А;2016;2;шлакоблок;1.00;19;2.43;Зданий
просп. Перемоги;2;12;2005;2;монолітно-каркасний;1.30;7;3.01;Зданий
просп. Перемоги;2;120;1999;0;монолітно-каркасний;1.30;24;2.94;Зданий
просп. Перемоги;2;120А;1971;0;газоблок;1.40;18;2.6;Зданий
просп. Перемоги;2;121;1964;0;к/б панель,вентильований фасад;2.60;15;2.92;Зданий
просп. Перемоги;2;121А;2003;1;з/б панель,цегла;3.70;4;2.66;Зданий
просп. Перемоги;2;121Б;2021;4;газоблок,шлакоблок;2.40;14;2.73;Зданий
просп. Перемоги;2;121В;1976;0;газоблок,вентильований фасад;2.30;15;3.03;Зданий
просп. Перемоги;2;121Г;1970;0;цегла,газоблок;3.40;6;3.18;Зданий
просп. Перемоги;2;121Д;2014;5;к/б панель;1.70;7;3.08;Зданий
просп. Перемоги;2;121корп1;1961;0;к/б панель,цегла сілікатна;3.20;12;2.47;Зданий
просп. Перемоги;2;121корп2;1960;0;монолітно-каркасний;1.30;15;2.92;Зданий
просп. Перемоги;2;121корп3;2003;1;вентильований фасад,цегла сілікатна,цегла;4.40;12;2.97;Зданий
просп. Перемоги;2;121корп4;1967;0;утеплювач,керамблок,вентильований фасад;2.80;20;2.75;Зданий
просп. Перемоги;2;121корп5;1979;0;керамблок,шлакоблок;2.20;13;2.53;Зданий
просп. Перемоги;2;121корп6;1981;0;вентильований фасад,цегла,з/б панель;4.60;8;2.98;Зданий
просп. Перемоги;2;121корп7;1992;0;цегла,цегла сілікатна;3.50;12;2.41;Зданий
просп. Перемоги;2;121корп8;2018;2;цегла;2.00;2;3.04;Зданий
просп. Перемоги;2;121С;2001;0;шлакоблок;1.00;6;2.88;Зданий
просп. Перемоги;2;122;2009;1;керамблок;1.20;15;2.42;Зданий
просп. Перемоги;2;122А;1981;0;утеплювач,шлакоблок;1.70;9;2.85;Зданий
просп. Перемоги;2;123;1978;0;утеплювач,газоблок;2.10;18;2.83;Зданий
просп. Перемоги;2;124;1992;0;керамблок;1.20;14;3.08;Зданий
просп. Перемоги;2;126;1976;0;к/б панель,шлакоблок;2.70;1;3.02;Зданий
просп. Перемоги;2;127;1968;0;шлакоблок;1.00;15;2.42;Зданий
просп. Перемоги;2;128;1979;0;к/б панель;1.70;15;2.68;Зданий
просп. Перемоги;2;129;1964;0;цегла сілікатна,цегла;3.50;10;2.55;Зданий
просп. Перемоги;2;131;2012;2;монолітно-каркасний,цегла,утеплювач,вентильований фасад;4.90;24;2.75;Невдала будівля
просп. Перемоги;2;131А;2004;0;утеплювач,монолітно-каркасний;2.00;17;2.53;Зданий
просп. Перемоги;2;131Б;1963;0;монолітно-каркасний;1.30;16;2.7;Зданий
просп. Перемоги;2;132;2013;4;вентильований фасад,шлакоблок,монолітно-каркасний;3.20;16;2.63;Зданий
просп. Перемоги;2;133;1970;0;шлакоблок,к/б панель;2.70;21;2.6;Зданий
просп. Перемоги;2;134;2001;0;монолітно-каркасний,к/б панель;3.00;7;3.03;Зданий
просп. Перемоги;2;134А;1991;0;вентильований фасад,утеплювач;1.60;8;2.92;Зданий
просп. Перемоги;2;135;2008;1;шлакоблок;1.00;5;2.65;Зданий
просп. Перемоги;2;135А;2008;1;вентильований фасад,з/б панель,к/б панель;4.30;20;3.08;Зданий
просп. Перемоги;2;136;1989;0;цегла,цегла сілікатна;3.50;21;2.59;Зданий
просп. Перемоги;2;137;1999;0;утеплювач,цегла сілікатна;2.20;19;2.42;Зданий
просп. Перемоги;2;138;1995;0;монолітно-каркасний;1.30;18;2.66;Зданий
просп. Перемоги;2;139;2006;0;цегла сілікатна;1.50;9;2.68;Зданий
просп. Перемоги;2;139А;1961;0;монолітно-каркасний,газоблок;2.70;6;2.92;Зданий
просп. Перемоги;2;139Б;2012;2;вентильований фасад,газоблок,цегла сілікатна;3.80;4;2.44;Зданий
просп. Перемоги;2;139В;1993;0;газоблок,утеплювач;2.10;20;2.44;Зданий
просп. Перемоги;2;14;1976;0;утеплювач,керамблок,цегла сілікатна;3.40;8;2.5;Зданий
просп. Перемоги;2;142;2001;0;утеплювач,цегла сілікатна;2.20;24;2.84;Зданий
просп. Перемоги;2;142А;2018;2;вентильований фасад,керамблок;2.10;3;3.11;Зданий
просп. Перемоги;2;144;2012;2;газоблок,цегла;3.40;4;2.58;Зданий
просп. Перемоги;2;144А;1964;0;вентильований фасад,утеплювач;1.60;18;2.79;Зданий
просп. Перемоги;2;146;2017;5;керамблок;1.20;14;3.14;Зданий
просп. Перемоги;2;148А;1971;0;газоблок,керамблок;2.60;8;3.09;Зданий
просп. Перемоги;2;148Б;2005;2;керамблок;1.20;24;2.75;Зданий
просп. Перемоги;2;15;1979;0;монолітно-каркасний,газоблок;2.70;12;3.01;Зданий
просп. Перемоги;2;151;1965;0;шлакоблок;1.00;10;2.53;Зданий
просп. Перемоги;2;15А;1965;0;цегла сілікатна;1.50;1;2.41;Зданий
просп. Перемоги;2;16;1973;0;шлакоблок,монолітно-каркасний;2.30;22;2.89;Зданий
просп. Перемоги;2;160;1995;0;утеплювач,цегла;2.70;11;2.93;Зданий
просп. Перемоги;2;160А;1977;0;утеплювач,з/б панель,монолітно-каркасний;3.70;5;2.98;Зданий
просп. Перемоги;2;17;1967;0;утеплювач,монолітно-каркасний;2.00;18;2.89;Зданий
просп. Перемоги;2;172Г;2020;0;к/б панель;1.70;23;3.01;Зданий
просп. Перемоги;2;18;2019;0;монолітно-каркасний;1.30;15;2.89;Зданий
просп. Перемоги;2;19;2011;0;керамблок,к/б панель;2.90;8;3.01;Зданий
просп. Перемоги;2;2;1989;0;вентильований фасад,цегла сілікатна;2.40;21;2.69;Зданий
просп. Перемоги;2;20;1978;0;монолітно-каркасний,керамблок;2.50;5;3.07;Зданий
просп. Перемоги;2;21;1999;0;цегла сілікатна;1.50;9;3.15;Зданий
просп. Перемоги;2;22;1964;0;цегла сілікатна;1.50;20;2.51;Зданий
просп. Перемоги;2;23;2003;1;шлакоблок;1.00;3;2.46;Зданий
просп. Перемоги;2;23А;1982;0;вентильований фасад,цегла;2.90;5;2.46;Зданий
просп. Перемоги;2;24;2013;4;керамблок,к/б панель;2.90;20;2.77;Зданий
просп. Перемоги;2;25;1969;0;шлакоблок;1.00;5;2.81;Зданий
просп. Перемоги;2;26;1967;0;з/б панель;1.70;2;2.95;Зданий
просп. Перемоги;2;26А;2002;0;цегла сілікатна,к/б панель;3.20;20;2.4;Зданий
просп. Перемоги;2;27;1972;0;цегла;2.00;9;3.16;Зданий
просп. Перемоги;2;28;1969;0;керамблок;1.20;12;2.62;Зданий
просп. Перемоги;2;29;2009;1;к/б панель,цегла сілікатна;3.20;6;2.55;Зданий
просп. Перемоги;2;2Б;1973;0;вентильований фасад,шлакоблок;1.90;18;2.94;Зданий
просп. Перемоги;2;2Л;1981;0;монолітно-каркасний,шлакоблок;2.30;7;2.53;Зданий
просп. Перемоги;2;3;2018;2;к/б панель;1.70;12;2.64;Зданий
просп. Перемоги;2;30;1982;0;монолітно-каркасний;1.30;21;2.66;Зданий
просп. Перемоги;2;30А;1985;0;цегла сілікатна;1.50;4;2.61;Зданий
просп. Перемоги;2;31;2010;1;з/б панель;1.70;18;2.88;Зданий
просп. Перемоги;2;32;2013;4;цегла сілікатна,вентильований фасад;2.40;14;2.51;Зданий
просп. Перемоги;2;33;2021;4;шлакоблок;1.00;17;2.55;Зданий
просп. Перемоги;2;34;2021;4;газоблок;1.40;16;2.72;Зданий
просп. Перемоги;2;37;2008;1;утеплювач,цегла сілікатна,газоблок;3.60;22;2.75;Зданий
просп. Перемоги;2;37А;1991;0;утеплювач,газоблок;2.10;11;2.99;Зданий
просп. Перемоги;2;37В;1974;0;утеплювач,газоблок;2.10;15;2.41;Зданий
просп. Перемоги;2;37Г;2014;5;монолітно-каркасний,шлакоблок;2.30;22;2.61;Зданий
просп. Перемоги;2;37Ж;2003;1;цегла сілікатна;1.50;13;2.6;Зданий
просп. Перемоги;2;37з;2016;2;утеплювач,шлакоблок,газоблок;3.10;8;3.1;Зданий
просп. Перемоги;2;38;2013;4;утеплювач,цегла сілікатна;2.20;20;2.5;Зданий
